transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1701,2028-01-21,15:09:00,62,Female,52,Beauty,2,30,15.9,60
139,2028-01-22,14:03:00,113,Male,36,Beauty,4,500,230,2000
151,2028-01-23,15:49:00,108,Male,29,Clothing,1,50,18,50
1139,2028-01-24,14:23:00,87,Male,36,Beauty,4,500,230,2000
1151,2028-01-25,14:48:00,99,Male,29,Clothing,1,50,26,50
83,2028-01-26,15:57:00,56,Male,54,Electronics,2,50,16.5,100
153,2028-01-27,15:52:00,62,Male,63,Electronics,2,500,195,1000
451,2028-01-28,15:38:00,74,Female,45,Electronics,1,30,13.5,30
1083,2028-01-29,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1153,2028-01-30,12:30:00,91,Male,63,Electronics,2,500,265,1000
1451,2028-01-31,12:10:00,94,Female,45,Electronics,1,30,13.2,30
99,2028-02-01,15:12:00,71,Female,50,Electronics,4,300,132,1200
783,2028-02-02,15:37:00,91,Female,56,Clothing,1,300,150,300
1099,2028-02-03,12:41:00,56,Female,50,Electronics,4,300,162,1200
1783,2028-02-04,16:37:00,52,Female,56,Clothing,1,300,135,300
409,2028-02-05,12:30:00,55,Female,21,Electronics,3,300,87,900
525,2028-02-06,14:15:00,98,Female,47,Beauty,2,25,7,50
939,2028-02-07,15:28:00,75,Female,46,Electronics,1,300,81,300
994,2028-02-08,16:38:00,73,Female,51,Beauty,2,500,125,1000
1409,2028-02-09,12:15:00,102,Female,21,Electronics,3,300,138,900
1525,2028-02-10,13:35:00,106,Female,47,Beauty,2,25,12,50
1939,2028-02-11,13:30:00,74,Female,46,Electronics,1,300,135,300
1994,2028-02-12,13:27:00,86,Female,51,Beauty,2,500,250,1000
96,2028-02-13,14:10:00,62,Female,44,Clothing,2,300,84,600
609,2028-02-14,13:02:00,59,Female,47,Clothing,2,50,13,100
982,2028-02-15,14:08:00,50,Female,46,Beauty,3,30,15.6,90
1096,2028-02-16,14:49:00,82,Female,44,Clothing,2,300,138,600
1609,2028-02-17,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1982,2028-02-18,12:46:00,110,Female,46,Beauty,3,30,16.5,90
209,2028-02-19,12:22:00,61,Female,30,Electronics,4,50,14,200
435,2028-02-20,13:41:00,113,Female,30,Beauty,3,300,108,900
777,2028-02-21,15:07:00,54,Male,48,Electronics,3,50,17,150
854,2028-02-22,15:42:00,84,Male,29,Clothing,1,50,22,50
890,2028-02-23,14:44:00,76,Male,34,Electronics,2,25,13.5,50
1209,2028-02-24,12:37:00,55,Female,30,Electronics,4,50,23,200
1435,2028-02-25,13:31:00,61,Female,30,Beauty,3,300,114,900
1777,2028-02-26,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1854,2028-02-27,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1890,2028-02-28,14:20:00,51,Male,34,Electronics,2,25,6.25,50
865,2028-02-29,14:49:00,78,Female,42,Clothing,1,300,108,300
1865,2028-03-01,14:52:00,107,Female,42,Clothing,1,300,156,300
662,2028-03-02,12:40:00,100,Male,48,Beauty,2,500,145,1000
1662,2028-03-03,12:38:00,106,Male,48,Beauty,2,500,240,1000
309,2028-03-04,15:39:00,78,Female,26,Beauty,1,25,9,25
544,2028-03-05,13:46:00,95,Female,27,Electronics,1,25,10.25,25
602,2028-03-06,16:46:00,75,Female,20,Electronics,1,300,96,300
615,2028-03-07,15:06:00,58,Female,61,Clothing,4,25,10.5,100
678,2028-03-08,15:55:00,70,Female,60,Electronics,3,300,144,900
781,2028-03-09,16:52:00,106,Male,35,Beauty,1,500,225,500
1309,2028-03-10,16:50:00,93,Female,26,Beauty,1,25,9.5,25
1544,2028-03-11,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1602,2028-03-12,15:17:00,86,Female,20,Electronics,1,300,126,300
1615,2028-03-13,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1678,2028-03-14,13:44:00,99,Female,60,Electronics,3,300,102,900
1781,2028-03-15,12:22:00,55,Male,35,Beauty,1,500,225,500
34,2028-03-16,13:26:00,87,Female,51,Clothing,3,50,17,150
916,2028-03-17,12:56:00,68,Female,32,Electronics,1,50,26,50
1034,2028-03-18,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1916,2028-03-19,12:40:00,102,Female,32,Electronics,1,50,16.5,50
757,2028-03-20,12:10:00,82,Female,43,Electronics,4,300,105,1200
1757,2028-03-21,16:42:00,50,Female,43,Electronics,4,300,132,1200
25,2028-03-22,14:32:00,61,Female,64,Beauty,1,50,19,50
82,2028-03-23,12:55:00,85,Female,32,Beauty,4,50,15,200
472,2028-03-24,15:23:00,95,Female,38,Beauty,3,300,162,900
842,2028-03-25,14:13:00,71,Female,47,Clothing,2,300,105,600
879,2028-03-26,16:51:00,50,Male,23,Clothing,1,30,15.3,30
991,2028-03-27,14:28:00,110,Female,34,Clothing,2,50,19.5,100
1025,2028-03-28,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1082,2028-03-29,15:56:00,111,Female,32,Beauty,4,50,27.5,200
1472,2028-03-30,15:22:00,74,Female,38,Beauty,3,300,150,900
1842,2028-03-31,14:03:00,84,Female,47,Clothing,2,300,75,600
1879,2028-04-01,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1991,2028-04-02,13:11:00,96,Female,34,Clothing,2,50,14.5,100
62,2028-04-03,12:54:00,50,Male,18,Beauty,2,50,26.5,100
386,2028-04-04,13:20:00,77,Female,54,Electronics,2,300,153,600
1062,2028-04-05,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1386,2028-04-06,14:06:00,110,Female,54,Electronics,2,300,81,600
429,2028-04-07,14:29:00,80,Male,64,Electronics,2,25,6.75,50
664,2028-04-08,16:52:00,109,Female,44,Clothing,4,500,170,2000
989,2028-04-09,13:30:00,97,Female,44,Electronics,1,25,8.25,25
1429,2028-04-10,13:14:00,102,Male,64,Electronics,2,25,12,50
1664,2028-04-11,16:44:00,99,Female,44,Clothing,4,500,245,2000
1989,2028-04-12,16:21:00,109,Female,44,Electronics,1,25,13.25,25
233,2028-04-13,13:09:00,81,Female,51,Beauty,2,300,132,600
520,2028-04-14,12:42:00,79,Female,49,Electronics,4,25,13,100
805,2028-04-15,13:55:00,59,Female,30,Beauty,3,500,155,1500
908,2028-04-16,14:47:00,64,Male,46,Beauty,4,300,81,1200
1233,2028-04-17,16:20:00,79,Female,51,Beauty,2,300,117,600
1520,2028-04-18,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1805,2028-04-19,13:35:00,79,Female,30,Beauty,3,500,225,1500
1908,2028-04-20,12:34:00,93,Male,46,Beauty,4,300,87,1200
857,2028-04-21,12:09:00,62,Male,60,Electronics,2,25,12,50
1857,2028-04-22,12:15:00,109,Male,60,Electronics,2,25,7.5,50
211,2028-04-23,14:02:00,54,Male,42,Beauty,3,500,235,1500
650,2028-04-24,12:41:00,98,Male,55,Electronics,1,30,15,30
1211,2028-04-25,14:59:00,82,Male,42,Beauty,3,500,235,1500
1650,2028-04-26,16:24:00,89,Male,55,Electronics,1,30,10.8,30
